SpeciesId	CU	CU_Name	Year	T_Idx_E	ExpFactor1	AdjSum	ExpFactor2	ObsE	ExpFactor3	TE	CDN Harvest	CDN ER	TRTC	Total Harvest	Total ER	Total Run	Q1	Q2	Q3
CM	CM_15	Spiller-Fitz Hugh-Burke	1967	102675	1.106514646	113611.3913	1.155350631	131260.9926	1.5	196891.4889	105471.3436	0.348823771	302362.8325	105471.3436	0.348823771	302362.8325	2.142857143	4.518693014	4.327690542
CM	CM_15	Spiller-Fitz Hugh-Burke	1968	244900	1.13962099	279093.1805	1.155350631	322450.4823	1.5	483675.7235	306785.0314	0.388109124	790460.7549	306785.0314	0.388109124	790460.7549	2.142857143	4.387423575	4.327690542
CM	CM_15	Spiller-Fitz Hugh-Burke	1969	172870	1.092051186	188782.8885	1.155350631	218110.4294	1.5	327165.6441	358105.6945	0.522575036	685271.3387	358105.6945	0.522575036	685271.3387	2.142857143	4.578539966	4.327690542
CM	CM_15	Spiller-Fitz Hugh-Burke	1970	302400	1.092051186	330236.2786	1.189002186	392651.6571	1.5	588977.4856	638393.6672	0.520130904	1227371.153	638393.6672	0.520130904	1227371.153	2.142857143	4.578539966	4.205206736
CM	CM_15	Spiller-Fitz Hugh-Burke	1971	169400	1.092051186	184993.4709	1.189002186	219957.6412	1.5	329936.4618	194267.6187	0.370595396	524204.0805	194267.6187	0.370595396	524204.0805	2.142857143	4.578539966	4.205206736
CM	CM_15	Spiller-Fitz Hugh-Burke	1972	206650	1.13962099	235502.6777	1.189002186	280013.1985	1.5	420019.7977	313883.6539	0.427690663	733903.4516	313883.6539	0.427690663	733903.4516	2.142857143	4.387423575	4.205206736
CM	CM_15	Spiller-Fitz Hugh-Burke	1973	280500	1.106514646	310377.3582	1.189002186	369039.3573	1.5	553559.0359	559717.2531	0.502765808	1113276.289	559717.2531	0.502765808	1113276.289	2.142857143	4.518693014	4.205206736
CM	CM_15	Spiller-Fitz Hugh-Burke	1974	145200	1.160047472	168438.8929	1.189002186	200274.2118	1.5	300411.3178	250909.4935	0.455106153	551320.8112	250909.4935	0.455106153	551320.8112	2.142857143	4.310168438	4.205206736
CM	CM_15	Spiller-Fitz Hugh-Burke	1975	67900	1.142939205	77605.572	1.189002186	92273.19474	1.5	138409.7921	91432.66522	0.397805811	229842.4573	91432.66522	0.397805811	229842.4573	2.142857143	4.374685879	4.205206736
CM	CM_15	Spiller-Fitz Hugh-Burke	1976	80300	1.14850814	92225.20364	1.189002186	109655.9687	1.5	164483.9531	206728.469	0.55690073	371212.422	206728.469	0.55690073	371212.422	2.142857143	4.353473716	4.205206736
CM	CM_15	Spiller-Fitz Hugh-Burke	1977	123700	1.13962099	140971.1165	1.189002186	167614.9656	1.5	251422.4485	176113.3488	0.411926557	427535.7973	176113.3488	0.411926557	427535.7973	2.142857143	4.387423575	4.205206736
CM	CM_15	Spiller-Fitz Hugh-Burke	1978	140870	1.155381045	162758.5278	1.189002186	193520.2453	1.5	290280.3679	330981.3207	0.53275669	621261.6886	330981.3207	0.53275669	621261.6886	2.142857143	4.327576623	4.205206736
CM	CM_15	Spiller-Fitz Hugh-Burke	1979	112785	1.10167156	124252.0269	1.189002186	147735.9315	1.5	221603.8973	175053.0403	0.44132101	396656.9376	175053.0403	0.44132101	396656.9376	2.142857143	4.538557754	4.205206736
CM	CM_15	Spiller-Fitz Hugh-Burke	1980	84372	1.092051186	92138.54266	1.204096957	110943.7389	1.5	166415.6083	166771.6302	0.500534267	333187.2385	166771.6302	0.500534267	333187.2385	2.142857143	4.578539966	4.152489523
CM	CM_15	Spiller-Fitz Hugh-Burke	1981	82790	1.095097795	90663.14647	1.204096957	109167.2188	1.5	163750.8282	137168.1088	0.455830763	300918.937	137168.1088	0.455830763	300918.937	2.142857143	4.56580227	4.152489523
CM	CM_15	Spiller-Fitz Hugh-Burke	1982	138075	1.10167156	152113.3006	1.204096957	183159.1625	1.5	274738.7437	132605.9231	0.325537399	407344.6668	132605.9231	0.325537399	407344.6668	2.142857143	4.538557754	4.152489523
CM	CM_15	Spiller-Fitz Hugh-Burke	1983	88627	1.090007893	96604.12952	1.204096957	116320.7384	1.5	174481.1076	56440.41201	0.244413826	230921.5197	56440.41201	0.244413826	230921.5197	2.142857143	4.587122747	4.152489523
CM	CM_15	Spiller-Fitz Hugh-Burke	1984	111650	1.087333612	121400.7978	1.204096957	146178.3313	1.5	219267.4969	105620.2297	0.325097629	324887.7266	105620.2297	0.325097629	324887.7266	2.142857143	4.598404707	4.152489523
CM	CM_15	Spiller-Fitz Hugh-Burke	1985	111782	1.085307918	121317.8897	1.204096957	146078.5019	1.5	219117.7529	163708.4013	0.427631183	382826.1541	163708.4013	0.427631183	382826.1541	2.142857143	4.606987488	4.152489523
CM	CM_15	Spiller-Fitz Hugh-Burke	1986	99748	1.085307918	108257.2942	1.204096957	130352.2786	1.5	195528.4179	250940.8462	0.562056263	446469.2642	250940.8462	0.562056263	446469.2642	2.142857143	4.606987488	4.152489523
CM	CM_15	Spiller-Fitz Hugh-Burke	1987	78732	1.099592142	86573.08851	1.204096957	104242.3925	1.5	156363.5887	140013.6263	0.472416971	296377.215	140013.6263	0.472416971	296377.215	2.142857143	4.547140535	4.152489523
CM	CM_15	Spiller-Fitz Hugh-Burke	1988	143925	1.085307918	156202.9421	1.204096957	188083.4874	1.5	282125.2311	271061.2181	0.489999743	553186.4492	271061.2181	0.489999743	553186.4492	2.142857143	4.606987488	4.152489523
CM	CM_15	Spiller-Fitz Hugh-Burke	1989	72730	1.085307918	78934.4449	1.204096957	95044.72494	1.5	142567.0874	121263.3197	0.459626019	263830.4072	121263.3197	0.459626019	263830.4072	2.142857143	4.606987488	4.152489523
CM	CM_15	Spiller-Fitz Hugh-Burke	1990	105548	1.085307918	114552.0802	1.08175021	123916.7367	1.5	185875.1051	244668.1299	0.568277724	430543.235	244668.1299	0.568277724	430543.235	2.142857143	4.606987488	4.622139155
CM	CM_15	Spiller-Fitz Hugh-Burke	1991	98232	1.086409302	106720.1586	1.08175021	115444.5539	1.5	173166.8309	133449.079	0.435232076	306615.9099	133449.079	0.435232076	306615.9099	2.142857143	4.602316999	4.622139155
CM	CM_15	Spiller-Fitz Hugh-Burke	1992	42275	1.085307918	45881.39225	1.08175021	49632.20568	1.5	74448.30853	61018.14169	0.450429915	135466.4502	61018.14169	0.450429915	135466.4502	2.142857143	4.606987488	4.622139155
CM	CM_15	Spiller-Fitz Hugh-Burke	1993	78288	1.091118842	85421.51187	1.08175021	92404.73837	1.5	138607.1076	89485.13118	0.39231993	228092.2387	89485.13118	0.39231993	228092.2387	2.142857143	4.582452259	4.622139155
CM	CM_15	Spiller-Fitz Hugh-Burke	1994	57020	1.181809345	67386.76886	1.08175021	72895.65135	1.5	109343.477	88099.44375	0.446202089	197442.9208	88099.44375	0.446202089	197442.9208	2.142857143	4.230800865	4.622139155
CM	CM_15	Spiller-Fitz Hugh-Burke	1995	127000	1.200950462	152520.7087	1.08175021	164989.3086	1.5	247483.963	176393.8025	0.416143089	423877.7655	176393.8025	0.416143089	423877.7655	2.142857143	4.163369062	4.622139155
CM	CM_15	Spiller-Fitz Hugh-Burke	1996	192500	1.225970928	235999.4036	1.08175021	255292.4043	1.5	382938.6064	85266.07366	0.182112818	468204.6801	85266.07366	0.182112818	468204.6801	2.142857143	4.078400138	4.622139155
CM	CM_15	Spiller-Fitz Hugh-Burke	1997	141905	1.161543026	164828.7631	1.08175021	178303.549	1.5	267455.3235	58606.25229	0.17973983	326061.5758	58606.25229	0.17973983	326061.5758	2.142857143	4.304618846	4.622139155
CM	CM_15	Spiller-Fitz Hugh-Burke	1998	156500	1.087333612	170167.7103	1.08175021	184078.9563	1.5	276118.4345	79704.10013	0.223999585	355822.5346	79704.10013	0.223999585	355822.5346	2.142857143	4.598404707	4.622139155
CM	CM_15	Spiller-Fitz Hugh-Burke	1999	112650	1.199336406	135105.2461	1.08175021	146150.1283	1.5	219225.1924	48338.28844	0.180661009	267563.4809	48338.28844	0.180661009	267563.4809	2.142857143	4.168972089	4.622139155
CM	CM_15	Spiller-Fitz Hugh-Burke	2000	110270	1.104947396	121842.5493	1.154090942	140617.3825	1.5	210926.0737	18064.34349	0.078886897	228990.4172	18064.34349	0.078886897	228990.4172	2.142857143	4.525102299	4.332414214
CM	CM_15	Spiller-Fitz Hugh-Burke	2001	134600	1.101845813	148308.4465	1.154090942	171161.4346	1.5	256742.152	83289.21557	0.244945683	340031.3675	83289.21557	0.244945683	340031.3675	2.142857143	4.537839995	4.332414214
CM	CM_15	Spiller-Fitz Hugh-Burke	2002	132650	1.078019695	142999.3125	1.154090942	165034.2112	1.5	247551.3168	91592.52025	0.270069835	339143.837	91592.52025	0.270069835	339143.837	2.142857143	4.638134187	4.332414214
CM	CM_15	Spiller-Fitz Hugh-Burke	2003	171600	1.196939701	205394.8528	1.154090942	237044.339	1.5	355566.5085	132449.8519	0.271404532	488016.3604	132449.8519	0.271404532	488016.3604	2.142857143	4.177319872	4.332414214
CM	CM_15	Spiller-Fitz Hugh-Burke	2004	227866	1.003493801	228662.1185	1.154090942	263896.8796	1.5	395845.3194	206647.2489	0.342987216	602492.5683	206647.2489	0.342987216	602492.5683	2.142857143	4.982591815	4.332414214
CM	CM_15	Spiller-Fitz Hugh-Burke	2005	114037	1.073140236	122377.6931	1.154090942	141234.9871	1.5	211852.4807	60192.78416	0.22126018	272045.2648	60192.78416	0.22126018	272045.2648	2.142857143	4.659223306	4.332414214
CM	CM_15	Spiller-Fitz Hugh-Burke	2006	105890	1.146212634	121372.4558	1.154090942	140074.8518	1.5	210112.2776	51822.8773	0.197846209	261935.155	51822.8773	0.197846209	261935.155	2.142857143	4.362192366	4.332414214
CM	CM_15	Spiller-Fitz Hugh-Burke	2007	49780	1.521225719	75726.61627	1.154090942	87395.40187	1.5	131093.1028	27794.19195	0.174930236	158887.2948	27794.19195	0.174930236	158887.2948	2.142857143	3.28682321	4.332414214
CM	CM_15	Spiller-Fitz Hugh-Burke	2008	35021	1.468237477	51419.14469	1.154090942	59342.36911	1.5	89013.55366	2776.224946	0.030245469	91789.77861	2776.224946	0.030245469	91789.77861	2.142857143	3.405443655	4.332414214
CM	CM_15	Spiller-Fitz Hugh-Burke	2009	92910	1.197917371	111298.503	1.154090942	128448.5941	1.5	192672.8911	18263.84877	0.086584484	210936.7399	18263.84877	0.086584484	210936.7399	2.142857143	4.173910589	4.332414214
CM	CM_15	Spiller-Fitz Hugh-Burke	2010	81220	1.148922211	93315.46197	1.062686877	99165.11685	1.5	148747.6753	5901.239728	0.038158947	154648.915	5901.239728	0.038158947	154648.915	2.142857143	4.351904727	4.705054808
CM	CM_15	Spiller-Fitz Hugh-Burke	2011	162560	1.375282817	223565.9748	1.062686877	237580.6275	1.5	356370.9413	63310.1601	0.150853016	419681.1014	63310.1601	0.150853016	419681.1014	2.142857143	3.635615844	4.705054808
CM	CM_15	Spiller-Fitz Hugh-Burke	2012	113467	1.34400273	152499.9578	1.062686877	162059.7039	1.5	243089.5558	81396.78978	0.25084812	324486.3456	81396.78978	0.25084812	324486.3456	2.142857143	3.720230539	4.705054808
CM	CM_15	Spiller-Fitz Hugh-Burke	2013	120209	1.436409204	172669.3141	1.062686877	183493.4141	1.5	275240.1212	198872.6885	0.419462804	474112.8096	198872.6885	0.419462804	474112.8096	2.142857143	3.480902228	4.705054808
CM	CM_15	Spiller-Fitz Hugh-Burke	2014	118413	1.430739885	169418.202	1.062686877	180038.5	1.5	270057.75	71330.72731	0.208942984	341388.4773	71330.72731	0.208942984	341388.4773	2.142857143	3.494695333	4.705054808
CM	CM_15	Spiller-Fitz Hugh-Burke	2015	102270	1.897323914	194039.3167	1.062686877	206203.0355	1.5	309304.5532	374155.1845	0.547442905	683459.7377	374155.1845	0.547442905	683459.7377	2.142857143	2.635290665	4.705054808
CM	CM_15	Spiller-Fitz Hugh-Burke	2016	51293	1.436409204	73677.73732	1.062686877	78296.36458	1.5	117444.5469	67271.93689	0.36419022	184716.4838	67271.93689	0.36419022	184716.4838	2.142857143	3.480902228	4.705054808
CM	CM_15	Spiller-Fitz Hugh-Burke	2017	74743	1.301063265	97245.37159	1.062686877	103341.3802	1.5	155012.0704	42242.60384	0.214152613	197254.6742	42242.60384	0.214152613	197254.6742	2.142857143	3.843010664	4.705054808
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1954	86500	1.100896703	95227.56481	1.184777518	112823.4778	1.5	169235.2168	97451.43416	0.365415494	266686.6509	97451.43416	0.365415494	266686.6509	2.625	4.541752179	4.220201621
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1955	30000	1.100896703	33026.90109	1.184777518	39129.52989	1.5	58694.29483	77166.3644	0.567981672	135860.6592	77166.3644	0.567981672	135860.6592	2.625	4.541752179	4.220201621
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1956	77000	1.100896703	84769.04613	1.184777518	100432.46	1.5	150648.6901	100894.8283	0.401102875	251543.5183	100894.8283	0.401102875	251543.5183	2.625	4.541752179	4.220201621
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1957	51500	1.100896703	56696.1802	1.184777518	67172.35964	1.5	100758.5395	131594.3244	0.566355509	232352.8639	131594.3244	0.566355509	232352.8639	2.625	4.541752179	4.220201621
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1958	80000	1.693011218	135440.8974	1.184777518	160467.3302	1.5	240700.9954	207080.2476	0.462458513	447781.243	207080.2476	0.462458513	447781.243	2.625	2.953317702	4.220201621
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1959	51000	1.100896703	56145.73185	1.184777518	66520.20081	1.5	99780.30121	50012.32567	0.333877085	149792.6269	50012.32567	0.333877085	149792.6269	2.625	4.541752179	4.220201621
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1960	55000	1.100896703	60549.31866	1.117146621	67642.46674	1.5	101463.7001	86153.86011	0.459199342	187617.5602	86153.86011	0.459199342	187617.5602	2.625	4.541752179	4.475688246
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1961	69000	1.100896703	75961.87251	1.117146621	84860.54918	1.5	127290.8238	128053.7568	0.501493928	255344.5805	128053.7568	0.501493928	255344.5805	2.625	4.541752179	4.475688246
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1962	66500	1.100896703	73209.63075	1.117146621	81785.8916	1.5	122678.8374	191291.4953	0.609266148	313970.3327	191291.4953	0.609266148	313970.3327	2.625	4.541752179	4.475688246
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1963	153500	1.121415178	172137.2299	1.117146621	192302.5246	1.5	288453.787	209961.176	0.42125777	498414.963	209961.176	0.42125777	498414.963	2.625	4.458651976	4.475688246
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1964	153500	1.121415178	172137.2299	1.117146621	192302.5246	1.5	288453.787	265889.7988	0.479648012	554343.5858	265889.7988	0.479648012	554343.5858	2.625	4.458651976	4.475688246
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1965	6700	1.100896703	7376.00791	1.117146621	8240.082311	1.5	12360.12347	24871.29267	0.668018981	37231.41613	24871.29267	0.668018981	37231.41613	2.625	4.541752179	4.475688246
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1966	85000	1.100896703	93576.21975	1.117146621	104538.3577	1.5	156807.5365	131653.5382	0.456399666	288461.0748	131653.5382	0.456399666	288461.0748	2.625	4.541752179	4.475688246
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1967	49000	1.100896703	53943.93845	1.117146621	60263.28855	1.5	90394.93282	54303.47813	0.375287315	144698.4109	54303.47813	0.375287315	144698.4109	2.625	4.541752179	4.475688246
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1968	163100	1.100896703	179556.2523	1.117146621	200590.6604	1.5	300885.9907	180336.5554	0.374746688	481222.5461	180336.5554	0.374746688	481222.5461	2.625	4.541752179	4.475688246
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1969	54000	1.100896703	59448.42196	1.117146621	66412.6037	1.5	99618.90556	63414.25011	0.38896536	163033.1557	63414.25011	0.38896536	163033.1557	2.625	4.541752179	4.475688246
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1970	146000	1.100896703	160730.9186	1.084650042	174336.7977	1.5	261505.1965	213118.2676	0.449025983	474623.4641	213118.2676	0.449025983	474623.4641	2.625	4.541752179	4.609781778
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1971	38300	1.100896703	42164.34372	1.084650042	45733.5572	1.5	68600.33579	31919.00039	0.317540899	100519.3362	31919.00039	0.317540899	100519.3362	2.625	4.541752179	4.609781778
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1972	151250	1.100896703	166510.6263	1.084650042	180605.7579	1.5	270908.6368	155313.7548	0.364396047	426222.3915	155313.7548	0.364396047	426222.3915	2.625	4.541752179	4.609781778
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1973	180500	1.100896703	198711.8549	1.084650042	215532.8218	1.5	323299.2327	163778.1772	0.336246711	487077.4098	163778.1772	0.336246711	487077.4098	2.625	4.541752179	4.609781778
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1974	88800	1.100896703	97759.62722	1.084650042	106034.9838	1.5	159052.4757	125033.2865	0.440125142	284085.7622	125033.2865	0.440125142	284085.7622	2.625	4.541752179	4.609781778
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1975	60000	1.100896703	66053.80218	1.084650042	71645.25931	1.5	107467.889	96457.88617	0.473004877	203925.7751	96457.88617	0.473004877	203925.7751	2.625	4.541752179	4.609781778
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1976	98000	1.100896703	107887.8769	1.084650042	117020.5902	1.5	175530.8853	252602.4609	0.590008844	428133.3462	252602.4609	0.590008844	428133.3462	2.625	4.541752179	4.609781778
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1977	78000	1.100896703	85869.94283	1.084650042	93138.83711	1.5	139708.2557	49802.56643	0.262795369	189510.8221	49802.56643	0.262795369	189510.8221	2.625	4.541752179	4.609781778
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1978	17500	1.100896703	19265.6923	1.084650042	20896.53397	1.5	31344.80095	75272.55016	0.706006568	106617.3511	75272.55016	0.706006568	106617.3511	2.625	4.541752179	4.609781778
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1979	72000	1.100896703	79264.56261	1.084650042	85974.31118	1.5	128961.4668	156738.1244	0.548611651	285699.5911	156738.1244	0.548611651	285699.5911	2.625	4.541752179	4.609781778
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1980	62250	1.100896703	68530.81976	1.074452125	73633.08492	1.5	110449.6274	180797.9365	0.62077064	291247.5639	180797.9365	0.62077064	291247.5639	2.625	4.541752179	4.65353447
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1981	31500	1.121415178	35324.57811	1.074452125	37954.56802	1.5	56931.85203	126575.402	0.68975694	183507.254	126575.402	0.68975694	183507.254	2.625	4.458651976	4.65353447
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1982	71000	1.121415178	79620.47765	1.074452125	85548.39141	1.5	128322.5871	120404.8922	0.484083594	248727.4793	120404.8922	0.484083594	248727.4793	2.625	4.458651976	4.65353447
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1983	110700	1.100896703	121869.265	1.074452125	130942.6908	1.5	196414.0362	244055.9479	0.55408077	440469.9841	244055.9479	0.55408077	440469.9841	2.625	4.541752179	4.65353447
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1984	87600	1.100896703	96438.55118	1.074452125	103618.6062	1.5	155427.9094	51385.4707	0.24846299	206813.3801	51385.4707	0.24846299	206813.3801	2.625	4.541752179	4.65353447
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1985	160400	1.100896703	176583.8312	1.074452125	189730.8726	1.5	284596.3089	394624.0642	0.580995624	679220.3732	394624.0642	0.580995624	679220.3732	2.625	4.541752179	4.65353447
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1986	225250	1.100896703	247976.9823	1.074452125	266439.3956	1.5	399659.0934	1238999.681	0.756105969	1638658.775	1238999.681	0.756105969	1638658.775	2.625	4.541752179	4.65353447
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1987	105610	1.100896703	116265.7008	1.074452125	124921.9293	1.5	187382.8939	398410.665	0.68012128	585793.559	398410.665	0.68012128	585793.559	2.625	4.541752179	4.65353447
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1988	149300	1.100896703	164363.8778	1.074452125	176601.1177	1.5	264901.6766	620432.0966	0.700788918	885333.7732	620432.0966	0.700788918	885333.7732	2.625	4.541752179	4.65353447
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1989	103670	1.100896703	114129.9612	1.074452125	122627.1793	1.5	183940.769	198835.5902	0.519456297	382776.3592	198835.5902	0.519456297	382776.3592	2.625	4.541752179	4.65353447
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1990	235375	1.100896703	259123.5615	1.046003571	271044.1707	1.5	406566.2561	552263.6044	0.575976643	958829.8605	552263.6044	0.575976643	958829.8605	2.625	4.541752179	4.780098402
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1991	50325	1.100896703	55402.62658	1.046003571	57951.34527	1.5	86927.0179	136114.6662	0.610265596	223041.6841	136114.6662	0.610265596	223041.6841	2.625	4.541752179	4.780098402
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1992	90330	1.100896703	99443.99918	1.046003571	104018.7783	1.5	156028.1675	122851.6042	0.440518161	278879.7716	122851.6042	0.440518161	278879.7716	2.625	4.541752179	4.780098402
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1993	116250	1.100896703	127979.2417	1.046003571	133866.7439	1.5	200800.1159	159708.0561	0.443008144	360508.172	159708.0561	0.443008144	360508.172	2.625	4.541752179	4.780098402
CM	CM_16	"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE"	1994	210300	1.121415178	235833.612	1.046003571	246682.8004	1.5	370024.2006	435362.7585	0.540563457	805386.9591	435362.7585	0.540563457	805386.9591	2.625	4.458651976	4.780098402
