Stock,Region,Catch.Year,CWTs,Ages,SEAK.Troll,SEAK.Net,SEAK.Sport,NBC.Troll,NBC.Sport,WCVI.Troll,WCVI.Sport,ISBM.NCBC.Troll,ISBM.NCBC.Net,ISBM.NCBC.Sport,ISBM.SBC.Troll,ISBM.SBC.Net,ISBM.SBC.Sport,ISBM.NF.Troll,ISBM.NF.Sport,ISBM.SF.Troll,ISBM.SF.Sport,ISBM.WAC.Net,ISBM.PS.Net,ISBM.PS.Sport,Term.SEAK.Troll,Term.SEAK.Net,Term.SEAK.Sport,Term.CAN.Net,Term.CAN.Sport,Term.SUS.Troll,Term.SUS.Net,Term.SUS.Sport,Stray,Escapement
Taku and Stikine,Transboundary,1984,287,"3,4,5,6",8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,2.8,0.0,0.0,0.0,0.0,0.0,86.6
Taku and Stikine,Transboundary,1985,306,"4,5,6",3.5,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,1.6,0.0,0.0,0.0,0.0,0.0,85.2
Taku and Stikine,Transboundary,1986,169,"5,6",3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,94.9
Taku and Stikine,Transboundary,1987,52,6,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,92.3
Taku and Stikine,Transboundary,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taku and Stikine,Transboundary,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taku and Stikine,Transboundary,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taku and Stikine,Transboundary,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taku and Stikine,Transboundary,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taku and Stikine,Transboundary,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taku and Stikine,Transboundary,1994,66,3,0.8,3.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,1.5,0.0,0.0,0.0,0.0,0.0,93.4
Taku and Stikine,Transboundary,1995,177,"3,4",0.4,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.5,1.1,0.0,0.0,0.0,0.0,0.0,91.6
Taku and Stikine,Transboundary,1996,383,"3,4,5",1.6,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.1,3.1,0.0,0.0,0.0,0.0,0.0,93.4
Taku and Stikine,Transboundary,1997,658,"3,4,5,6",0.3,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,8.0,2.4,0.0,0.0,0.0,0.0,0.0,85.6
Taku and Stikine,Transboundary,1998,407,"3,4,5,6",1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,94.7
Taku and Stikine,Transboundary,1999,649,"3,4,5,6",1.7,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.7,4.3,0.0,0.0,0.0,0.0,0.0,86.2
Taku and Stikine,Transboundary,2000,"1,173","3,4,5,6",1.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.3,5.5,0.0,0.0,0.0,0.0,0.0,89.6
Taku and Stikine,Transboundary,2001,"1,106","3,4,5,6",3.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,7.4,5.2,0.0,0.0,0.0,0.0,0.1,81.5
Taku and Stikine,Transboundary,2002,"1,001","3,4,5,6",3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,6.7,4.9,0.0,0.0,0.0,0.0,0.0,82.8
Taku and Stikine,Transboundary,2003,"1,176","3,4,5,6",2.6,0.1,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,1.1,6.6,0.0,0.0,0.0,0.0,0.0,83.3
Taku and Stikine,Transboundary,2004,"2,545","3,4,5,6",3.6,0.3,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.4,4.0,4.3,0.0,0.0,0.0,0.0,0.0,82.3
Taku and Stikine,Transboundary,2005,"1,912","3,4,5,6",4.2,0.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,24.5,6.3,12.6,0.0,0.0,0.0,0.0,0.0,49.2
Taku and Stikine,Transboundary,2006,"1,513","3,4,5,6",4.8,0.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,17.7,7.5,14.5,0.0,0.0,0.0,0.0,0.0,53.1
Taku and Stikine,Transboundary,2007,755,"3,4,5,6",8.2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,11.0,5.8,18.3,0.0,0.0,0.0,0.0,0.0,53.8
Taku and Stikine,Transboundary,2008,918,"3,4,5,6",5.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,10.2,5.0,12.6,0.0,0.0,0.0,0.0,0.2,65.3
Taku and Stikine,Transboundary,2009,600,"3,4,5,6",9.9,1.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,7.1,13.2,0.0,0.0,0.0,0.0,0.0,54.8
Taku and Stikine,Transboundary,2010,496,"3,4,5,6",8.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.2,6.6,13.7,0.0,0.0,0.0,0.0,0.0,66.2
Taku and Stikine,Transboundary,2011,751,"3,4,5,6",5.7,3.3,2.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,6.1,3.8,9.9,0.0,0.0,0.0,0.0,0.0,68.6
Taku and Stikine,Transboundary,2012,916,"3,4,5,6",9.3,2.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,14.0,0.0,0.0,0.0,0.0,0.1,69.5
Taku and Stikine,Transboundary,2013,846,"3,4,5,6",3.8,2.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.7,1.7,8.4,0.0,0.0,0.0,0.0,0.0,80.1
Taku and Stikine,Transboundary,2014,935,"3,4,5,6",3.6,2.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.8,9.4,0.0,0.0,0.0,0.0,0.0,80.6
Taku and Stikine,Transboundary,2015,"1,217","3,4,5,6",5.0,1.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.7,1.5,13.2,0.0,0.0,0.0,0.0,0.0,75.5
Taku and Stikine,Transboundary,2016,906,"3,4,5,6",3.3,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,5.1,12.7,0.0,0.0,0.0,0.0,0.0,77.2
Taku and Stikine,Transboundary,2017,521,"3,4,5,6",5.5,1.4,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,79.3
Taku and Stikine,Transboundary,2018,335,"3,4,5,6",0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,5.7,0.0,0.0,0.0,0.0,0.0,93.6
Taku and Stikine,Transboundary,2019,928,"3,4,5,6",1.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.6,0.0,0.0,0.0,0.0,0.0,94.1
Taku and Stikine,Transboundary,2020,961,"3,4,5,6",0.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,5.2,0.0,0.0,0.0,0.0,0.0,91.3
Taku and Stikine,Transboundary,2021,982,"3,4,5,6",2.9,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.8,0.0,0.0,0.0,0.0,0.0,89.5
Taku and Stikine,Transboundary,2022,"1,442","3,4,5,6",5.3,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.3,0.0,0.0,0.0,0.0,0.0,92.2
Taku and Stikine,Transboundary,2023,"1,111","4,5,6",3.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,4.2,0.0,0.0,0.0,0.0,0.0,0.0,90.3
Unuk,Transboundary,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unuk,Transboundary,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unuk,Transboundary,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unuk,Transboundary,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unuk,Transboundary,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unuk,Transboundary,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unuk,Transboundary,1985,27,3,25.6,32.8,35.8,1.1,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0
Unuk,Transboundary,1986,579,"3,4",10.4,2.7,3.7,0.6,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,81.0
Unuk,Transboundary,1987,410,"3,4,5",10.8,0.4,0.7,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,83.6
Unuk,Transboundary,1988,417,"3,4,5,6",7.1,1.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,89.8
Unuk,Transboundary,1989,167,"3,4,5,6",15.4,3.4,0.0,2.2,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.3
Unuk,Transboundary,1990,180,"4,5,6",28.1,0.6,11.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.3
Unuk,Transboundary,1991,138,"5,6",23.7,5.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.3
Unuk,Transboundary,1992,145,6,16.3,0.0,24.3,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,56.5
Unuk,Transboundary,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unuk,Transboundary,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unuk,Transboundary,1995,2,3,23.2,15.7,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unuk,Transboundary,1996,31,"3,4",14.0,10.1,3.3,0.8,3.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.6
Unuk,Transboundary,1997,160,"3,4,5",12.6,7.4,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,77.3
Unuk,Transboundary,1998,472,"3,4,5,6",9.4,1.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,1.2,0.0,0.0,0.0,0.0,0.0,0.6,85.6
Unuk,Transboundary,1999,758,"3,4,5,6",8.1,0.8,6.4,0.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,5.2,0.0,0.0,0.0,0.0,0.0,0.5,76.5
Unuk,Transboundary,2000,"1,069","3,4,5,6",10.3,2.4,2.4,0.0,2.0,0.0,0.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.3,77.0
Unuk,Transboundary,2001,"1,502","3,4,5,6",8.0,0.5,8.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,1.0,79.2
Unuk,Transboundary,2002,984,"3,4,5,6",8.6,0.5,5.8,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.7,81.4
Unuk,Transboundary,2003,730,"3,4,5,6",10.5,0.1,6.7,1.8,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.3,76.3
Unuk,Transboundary,2004,732,"3,4,5,6",7.0,15.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,72.4
Unuk,Transboundary,2005,778,"3,4,5,6",20.7,2.3,10.5,0.3,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.1,60.5
Unuk,Transboundary,2006,843,"3,4,5,6",11.4,6.9,4.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5.1,0.0,0.0,0.0,0.0,0.0,0.0,71.3
Unuk,Transboundary,2007,685,"3,4,5,6",16.1,6.7,4.7,0.3,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.8
Unuk,Transboundary,2008,364,"3,4,5,6",15.2,3.8,1.7,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,74.7
Unuk,Transboundary,2009,462,"3,4,5,6",12.5,1.4,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.2,67.3
Unuk,Transboundary,2010,462,"3,4,5,6",17.1,0.9,11.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,3.9,64.3
Unuk,Transboundary,2011,304,"3,4,5,6",19.2,4.1,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,67.0
Unuk,Transboundary,2012,228,"3,4,5,6",32.3,7.1,13.5,0.0,1.1,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.4,0.0,0.0,0.0,0.0,0.0,0.4,37.8
Unuk,Transboundary,2013,206,"3,4,5,6",16.6,12.5,9.9,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3
Unuk,Transboundary,2014,207,"3,4,5,6",26.5,5.8,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5
Unuk,Transboundary,2015,219,"3,4,5,6",26.0,7.1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.4,1.5,0.0,0.0,0.0,0.0,0.0,0.0,59.9
Unuk,Transboundary,2016,156,"3,4,5,6",22.3,14.3,6.1,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.2
Unuk,Transboundary,2017,135,"3,4,5,6",8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.5
Unuk,Transboundary,2018,283,"3,4,5,6",10.3,9.5,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.6
Unuk,Transboundary,2019,483,"3,4,5,6",4.4,3.9,3.1,0.0,1.5,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.8
Unuk,Transboundary,2020,374,"3,4,5,6",7.2,3.3,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
Unuk,Transboundary,2021,785,"3,4,5,6",4.2,13.4,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5
Unuk,Transboundary,2022,467,"3,4,5,6",7.8,11.8,4.1,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3
Unuk,Transboundary,2023,440,"4,5,6",5.6,16.5,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4
