region,species_name,species_qualified,cuid,cu_name_pse,year,spawners,us_catch,cdn_catch,combined_catch,run_size_adjustment,in_season_run_size,run_size,exploitation_rate
Skeena,Sockeye,SEL,176,Kitsumkalum,2001,19614,3610,13041,NA,NA,NA,36265,0.46
Skeena,Sockeye,SEL,176,Kitsumkalum,2002,26801,1643,19593,NA,NA,NA,48037,0.44
Skeena,Sockeye,SEL,176,Kitsumkalum,2003,48643,5902,15991,NA,NA,NA,70536,0.31
Skeena,Sockeye,SEL,176,Kitsumkalum,2004,24328,3965,7736,NA,NA,NA,36029,0.32
Skeena,Sockeye,SEL,176,Kitsumkalum,2005,16100,3263,1373,NA,NA,NA,20736,0.22
Skeena,Sockeye,SEL,176,Kitsumkalum,2006,18745,1656,8209,NA,NA,NA,28610,0.34
Skeena,Sockeye,SEL,176,Kitsumkalum,2007,16885,7810,7353,NA,NA,NA,32048,0.47
Skeena,Sockeye,SEL,176,Kitsumkalum,2008,21452,1108,12503,NA,NA,NA,35063,0.39
Skeena,Sockeye,SEL,176,Kitsumkalum,2009,25405,2563,2063,NA,NA,NA,30031,0.15
Skeena,Sockeye,SEL,176,Kitsumkalum,2010,54028,3572,6632,NA,NA,NA,64232,0.16
Skeena,Sockeye,SEL,176,Kitsumkalum,2011,33468,3997,11486,NA,NA,NA,48951,0.32
Skeena,Sockeye,SEL,176,Kitsumkalum,2012,40981,2136,12765,NA,NA,NA,55882,0.27
Skeena,Sockeye,SEL,176,Kitsumkalum,2013,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,176,Kitsumkalum,2014,26651,5571,5141,NA,NA,NA,37363,0.29
Skeena,Sockeye,SEL,176,Kitsumkalum,2015,23007,4305,1240,NA,NA,NA,28552,0.19
Skeena,Sockeye,SEL,176,Kitsumkalum,2016,22333,6648,3808,NA,NA,NA,32789,0.32
Skeena,Sockeye,SEL,176,Kitsumkalum,2017,27089,2214,603,NA,NA,NA,29906,0.09
Skeena,Sockeye,SEL,176,Kitsumkalum,2018,37597,2410,3076,NA,NA,NA,43083,0.13
Skeena,Sockeye,SEL,176,Kitsumkalum,2019,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,176,Kitsumkalum,2020,13344,1774,802,NA,NA,NA,15920,0.16
Skeena,Sockeye,SEL,176,Kitsumkalum,2021,15781,7881,807,NA,NA,NA,24469,0.35
Skeena,Sockeye,SEL,176,Kitsumkalum,2022,39044,5453,7650,NA,NA,NA,52147,0.25
Skeena,Sockeye,SEL,176,Kitsumkalum,2023,20704,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,177,Lakelse,1950,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,177,Lakelse,1951,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,177,Lakelse,1952,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,177,Lakelse,1953,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,177,Lakelse,1954,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,177,Lakelse,1955,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,177,Lakelse,1956,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,177,Lakelse,1957,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,177,Lakelse,1958,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,177,Lakelse,1959,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,177,Lakelse,1960,11348,554,1838,NA,NA,NA,13740,0.17
Skeena,Sockeye,SEL,177,Lakelse,1961,14879,105,2824,NA,NA,NA,17808,0.16
Skeena,Sockeye,SEL,177,Lakelse,1962,17333,478,3321,NA,NA,NA,21132,0.18
Skeena,Sockeye,SEL,177,Lakelse,1963,19922,626,1844,NA,NA,NA,22392,0.11
Skeena,Sockeye,SEL,177,Lakelse,1964,52421,1540,9491,NA,NA,NA,63452,0.17
Skeena,Sockeye,SEL,177,Lakelse,1965,87763,4006,11203,NA,NA,NA,102972,0.15
Skeena,Sockeye,SEL,177,Lakelse,1966,39873,574,9698,NA,NA,NA,50145,0.2
Skeena,Sockeye,SEL,177,Lakelse,1967,29440,1273,7269,NA,NA,NA,37982,0.22
Skeena,Sockeye,SEL,177,Lakelse,1968,24933,407,5788,NA,NA,NA,31128,0.2
Skeena,Sockeye,SEL,177,Lakelse,1969,14216,266,2513,NA,NA,NA,16995,0.16
Skeena,Sockeye,SEL,177,Lakelse,1970,11373,96,2148,NA,NA,NA,13617,0.16
Skeena,Sockeye,SEL,177,Lakelse,1971,6561,48,1379,NA,NA,NA,7988,0.18
Skeena,Sockeye,SEL,177,Lakelse,1972,5796,127,1172,NA,NA,NA,7095,0.18
Skeena,Sockeye,SEL,177,Lakelse,1973,3937,63,946,NA,NA,NA,4946,0.2
Skeena,Sockeye,SEL,177,Lakelse,1974,5249,90,1400,NA,NA,NA,6739,0.22
Skeena,Sockeye,SEL,177,Lakelse,1975,5686,34,873,NA,NA,NA,6593,0.14
Skeena,Sockeye,SEL,177,Lakelse,1976,6561,127,1379,NA,NA,NA,8067,0.19
Skeena,Sockeye,SEL,177,Lakelse,1977,5085,134,1049,NA,NA,NA,6268,0.19
Skeena,Sockeye,SEL,177,Lakelse,1978,11810,396,2488,NA,NA,NA,14694,0.2
Skeena,Sockeye,SEL,177,Lakelse,1979,12466,290,2506,NA,NA,NA,15262,0.18
Skeena,Sockeye,SEL,177,Lakelse,1980,29438,2004,5058,NA,NA,NA,36500,0.19
Skeena,Sockeye,SEL,177,Lakelse,1981,15966,344,3333,NA,NA,NA,19643,0.19
Skeena,Sockeye,SEL,177,Lakelse,1982,30110,786,7218,NA,NA,NA,38114,0.21
Skeena,Sockeye,SEL,177,Lakelse,1983,19246,510,1499,NA,NA,NA,21255,0.09
Skeena,Sockeye,SEL,177,Lakelse,1984,9514,248,1403,NA,NA,NA,11165,0.15
Skeena,Sockeye,SEL,177,Lakelse,1985,36306,637,8219,NA,NA,NA,45162,0.2
Skeena,Sockeye,SEL,177,Lakelse,1986,8967,443,1739,NA,NA,NA,11149,0.2
Skeena,Sockeye,SEL,177,Lakelse,1987,5304,53,448,NA,NA,NA,5805,0.09
Skeena,Sockeye,SEL,177,Lakelse,1988,10443,361,3824,NA,NA,NA,14628,0.29
Skeena,Sockeye,SEL,177,Lakelse,1989,7677,227,1527,NA,NA,NA,9431,0.19
Skeena,Sockeye,SEL,177,Lakelse,1990,2690,92,627,NA,NA,NA,3409,0.21
Skeena,Sockeye,SEL,177,Lakelse,1991,13451,238,3555,NA,NA,NA,17244,0.22
Skeena,Sockeye,SEL,177,Lakelse,1992,10389,250,5477,NA,NA,NA,16116,0.36
Skeena,Sockeye,SEL,177,Lakelse,1993,13669,174,5471,NA,NA,NA,19314,0.29
Skeena,Sockeye,SEL,177,Lakelse,1994,3117,36,960,NA,NA,NA,4113,0.24
Skeena,Sockeye,SEL,177,Lakelse,1995,27448,316,10828,NA,NA,NA,38592,0.29
Skeena,Sockeye,SEL,177,Lakelse,1996,23675,835,9437,NA,NA,NA,33947,0.3
Skeena,Sockeye,SEL,177,Lakelse,1997,3445,172,2665,NA,NA,NA,6282,0.45
Skeena,Sockeye,SEL,177,Lakelse,1998,5318,106,1362,NA,NA,NA,6786,0.22
Skeena,Sockeye,SEL,177,Lakelse,1999,9931,406,2707,NA,NA,NA,13044,0.24
Skeena,Sockeye,SEL,177,Lakelse,2000,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,177,Lakelse,2001,10960,109,1520,NA,NA,NA,12589,0.13
Skeena,Sockeye,SEL,177,Lakelse,2002,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,177,Lakelse,2003,2783,72,383,NA,NA,NA,3238,0.14
Skeena,Sockeye,SEL,177,Lakelse,2004,5168,53,784,NA,NA,NA,6005,0.14
Skeena,Sockeye,SEL,177,Lakelse,2005,8280,367,715,NA,NA,NA,9362,0.12
Skeena,Sockeye,SEL,177,Lakelse,2006,2530,17,439,NA,NA,NA,2986,0.15
Skeena,Sockeye,SEL,177,Lakelse,2007,6125,182,771,NA,NA,NA,7078,0.13
Skeena,Sockeye,SEL,177,Lakelse,2008,7413,41,768,NA,NA,NA,8222,0.1
Skeena,Sockeye,SEL,177,Lakelse,2009,10305,95,821,NA,NA,NA,11221,0.08
Skeena,Sockeye,SEL,177,Lakelse,2010,20750,242,1801,NA,NA,NA,22793,0.09
Skeena,Sockeye,SEL,177,Lakelse,2011,23810,412,2874,NA,NA,NA,27096,0.12
Skeena,Sockeye,SEL,177,Lakelse,2012,27594,550,2916,NA,NA,NA,31060,0.11
Skeena,Sockeye,SEL,177,Lakelse,2013,26462,198,1609,NA,NA,NA,28269,0.06
Skeena,Sockeye,SEL,177,Lakelse,2014,20508,224,1405,NA,NA,NA,22137,0.07
Skeena,Sockeye,SEL,177,Lakelse,2015,28528,399,1316,NA,NA,NA,30243,0.06
Skeena,Sockeye,SEL,177,Lakelse,2016,29723,1142,2911,NA,NA,NA,33776,0.12
Skeena,Sockeye,SEL,177,Lakelse,2017,12523,111,53,NA,NA,NA,12687,0.01
Skeena,Sockeye,SEL,177,Lakelse,2018,10958,38,411,NA,NA,NA,11407,0.04
Skeena,Sockeye,SEL,177,Lakelse,2019,16257,250,1094,NA,NA,NA,17601,0.08
Skeena,Sockeye,SEL,177,Lakelse,2020,1236,12,55,NA,NA,NA,1303,0.05
Skeena,Sockeye,SEL,177,Lakelse,2021,10799,181,503,NA,NA,NA,11483,0.06
Skeena,Sockeye,SEL,177,Lakelse,2022,18962,113,1013,NA,NA,NA,20088,0.06
Skeena,Sockeye,SEL,177,Lakelse,2023,19257,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1950,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1951,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1952,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1953,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1954,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1955,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1956,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1957,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1958,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1959,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1960,1500,116,388,NA,NA,NA,2004,0.25
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1961,1500,17,451,NA,NA,NA,1968,0.24
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1962,1000,44,307,NA,NA,NA,1351,0.26
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1963,1600,76,227,NA,NA,NA,1903,0.16
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1964,1000,47,289,NA,NA,NA,1336,0.25
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1965,6000,429,1199,NA,NA,NA,7628,0.21
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1966,8000,188,3177,NA,NA,NA,11365,0.3
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1967,400,29,164,NA,NA,NA,593,0.33
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1968,5000,133,1886,NA,NA,NA,7019,0.29
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1969,1944,58,544,NA,NA,NA,2546,0.24
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1970,3000,40,898,NA,NA,NA,3938,0.24
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1971,2600,31,874,NA,NA,NA,3505,0.26
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1972,1200,42,390,NA,NA,NA,1632,0.26
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1973,4000,105,1568,NA,NA,NA,5673,0.29
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1974,3600,101,1589,NA,NA,NA,5290,0.32
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1975,200,2,48,NA,NA,NA,250,0.2
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1976,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1977,1200,51,399,NA,NA,NA,1650,0.27
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1978,8000,434,2733,NA,NA,NA,11167,0.28
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1979,2200,82,710,NA,NA,NA,2992,0.26
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1980,280,31,78,NA,NA,NA,389,0.28
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1981,3000,104,1009,NA,NA,NA,4113,0.27
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1982,2000,73,675,NA,NA,NA,2748,0.27
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1983,10000,421,1016,NA,NA,NA,11437,0.13
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1984,1000,25,181,NA,NA,NA,1206,0.17
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1985,1200,36,624,NA,NA,NA,1860,0.35
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1986,6000,297,1851,NA,NA,NA,8148,0.26
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1987,6000,101,874,NA,NA,NA,6975,0.14
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1988,4000,210,2528,NA,NA,NA,6738,0.41
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1989,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1990,3000,190,1093,NA,NA,NA,4283,0.3
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1991,1200,25,544,NA,NA,NA,1769,0.32
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1992,10000,294,7519,NA,NA,NA,17813,0.44
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1993,15000,330,10855,NA,NA,NA,26185,0.43
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1994,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1995,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1996,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1997,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1998,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,1999,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2000,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2001,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2002,7072,247,2692,NA,NA,NA,10011,0.29
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2003,9106,258,1885,NA,NA,NA,11249,0.19
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2004,6000,94,1279,NA,NA,NA,7373,0.19
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2005,5887,359,543,NA,NA,NA,6789,0.13
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2006,5479,60,1925,NA,NA,NA,7464,0.27
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2007,3901,147,640,NA,NA,NA,4688,0.17
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2008,327,2,31,NA,NA,NA,360,0.09
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2009,3736,42,312,NA,NA,NA,4090,0.09
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2010,3836,52,354,NA,NA,NA,4242,0.1
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2011,3719,81,542,NA,NA,NA,4342,0.14
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2012,3940,93,461,NA,NA,NA,4494,0.12
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2013,3320,34,216,NA,NA,NA,3570,0.07
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2014,4220,54,391,NA,NA,NA,4665,0.1
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2015,14568,254,728,NA,NA,NA,15550,0.06
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2016,8924,423,1008,NA,NA,NA,10355,0.14
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2017,7097,67,38,NA,NA,NA,7202,0.01
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2018,3417,14,139,NA,NA,NA,3570,0.04
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2019,4168,86,284,NA,NA,NA,4538,0.08
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2020,258,3,12,NA,NA,NA,273,0.06
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2021,5448,128,259,NA,NA,NA,5835,0.07
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2022,4730,37,315,NA,NA,NA,5082,0.07
Skeena,Sockeye,SEL,178,Mcdonell/Dennis/Aldrich,2023,5814,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,180,Babine/Onerka,1950,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,180,Babine/Onerka,1951,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,180,Babine/Onerka,1952,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,180,Babine/Onerka,1953,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,180,Babine/Onerka,1954,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,180,Babine/Onerka,1955,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,180,Babine/Onerka,1956,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,180,Babine/Onerka,1957,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,180,Babine/Onerka,1958,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,180,Babine/Onerka,1959,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,180,Babine/Onerka,1960,42485,9657,32072,NA,NA,NA,84214,0.5
Skeena,Sockeye,SEL,180,Babine/Onerka,1961,133007,4213,112888,NA,NA,NA,250108,0.47
Skeena,Sockeye,SEL,180,Babine/Onerka,1962,21587,2843,19775,NA,NA,NA,44205,0.51
Skeena,Sockeye,SEL,180,Babine/Onerka,1963,77002,8940,26307,NA,NA,NA,112249,0.31
Skeena,Sockeye,SEL,180,Babine/Onerka,1964,68409,9355,57654,NA,NA,NA,135418,0.49
Skeena,Sockeye,SEL,180,Babine/Onerka,1965,29888,5711,15969,NA,NA,NA,51568,0.42
Skeena,Sockeye,SEL,180,Babine/Onerka,1966,31977,2499,42224,NA,NA,NA,76700,0.58
Skeena,Sockeye,SEL,180,Babine/Onerka,1967,95242,25252,144179,NA,NA,NA,264673,0.64
Skeena,Sockeye,SEL,180,Babine/Onerka,1968,62457,5366,76256,NA,NA,NA,144079,0.57
Skeena,Sockeye,SEL,180,Babine/Onerka,1969,89905,7492,70800,NA,NA,NA,168197,0.47
Skeena,Sockeye,SEL,180,Babine/Onerka,1970,82164,3105,69462,NA,NA,NA,154731,0.47
Skeena,Sockeye,SEL,180,Babine/Onerka,1971,34049,1197,34026,NA,NA,NA,69272,0.51
Skeena,Sockeye,SEL,180,Babine/Onerka,1972,52692,5590,51761,NA,NA,NA,110043,0.52
Skeena,Sockeye,SEL,180,Babine/Onerka,1973,140253,12233,182137,NA,NA,NA,334623,0.58
Skeena,Sockeye,SEL,180,Babine/Onerka,1974,109851,11226,175234,NA,NA,NA,296311,0.63
Skeena,Sockeye,SEL,180,Babine/Onerka,1975,60353,1472,37382,NA,NA,NA,99207,0.39
Skeena,Sockeye,SEL,180,Babine/Onerka,1976,13336,1271,13848,NA,NA,NA,28455,0.53
Skeena,Sockeye,SEL,180,Babine/Onerka,1977,54679,7152,56282,NA,NA,NA,118113,0.54
Skeena,Sockeye,SEL,180,Babine/Onerka,1978,32032,5556,34981,NA,NA,NA,72569,0.56
Skeena,Sockeye,SEL,180,Babine/Onerka,1979,42455,4787,41467,NA,NA,NA,88709,0.52
Skeena,Sockeye,SEL,180,Babine/Onerka,1980,31679,11019,27811,NA,NA,NA,70509,0.55
Skeena,Sockeye,SEL,180,Babine/Onerka,1981,46466,4953,48035,NA,NA,NA,99454,0.53
Skeena,Sockeye,SEL,180,Babine/Onerka,1982,93630,14204,136221,NA,NA,NA,244055,0.62
Skeena,Sockeye,SEL,180,Babine/Onerka,1983,26965,5649,18101,NA,NA,NA,50715,0.47
Skeena,Sockeye,SEL,180,Babine/Onerka,1984,26503,2978,20733,NA,NA,NA,50214,0.47
Skeena,Sockeye,SEL,180,Babine/Onerka,1985,75649,7973,62668,NA,NA,NA,146290,0.48
Skeena,Sockeye,SEL,180,Babine/Onerka,1986,26865,5937,23160,NA,NA,NA,55962,0.52
Skeena,Sockeye,SEL,180,Babine/Onerka,1987,38206,1962,19119,NA,NA,NA,59287,0.36
Skeena,Sockeye,SEL,180,Babine/Onerka,1988,42435,8956,50034,NA,NA,NA,101425,0.58
Skeena,Sockeye,SEL,180,Babine/Onerka,1989,18412,3404,14660,NA,NA,NA,36476,0.5
Skeena,Sockeye,SEL,180,Babine/Onerka,1990,21328,4901,18730,NA,NA,NA,44959,0.53
Skeena,Sockeye,SEL,180,Babine/Onerka,1991,58719,13459,62817,NA,NA,NA,134995,0.57
Skeena,Sockeye,SEL,180,Babine/Onerka,1992,52358,11274,68538,NA,NA,NA,132170,0.6
Skeena,Sockeye,SEL,180,Babine/Onerka,1993,16646,2453,21781,NA,NA,NA,40880,0.59
Skeena,Sockeye,SEL,180,Babine/Onerka,1994,25124,6207,22647,NA,NA,NA,53978,0.53
Skeena,Sockeye,SEL,180,Babine/Onerka,1995,79679,15155,109406,NA,NA,NA,204240,0.61
Skeena,Sockeye,SEL,180,Babine/Onerka,1996,60909,9903,100819,NA,NA,NA,171631,0.65
Skeena,Sockeye,SEL,180,Babine/Onerka,1997,92245,34331,176164,NA,NA,NA,302740,0.7
Skeena,Sockeye,SEL,180,Babine/Onerka,1998,43130,7313,27521,NA,NA,NA,77964,0.45
Skeena,Sockeye,SEL,180,Babine/Onerka,1999,63692,4037,21578,NA,NA,NA,89307,0.29
Skeena,Sockeye,SEL,180,Babine/Onerka,2000,84558,5410,111896,NA,NA,NA,201864,0.58
Skeena,Sockeye,SEL,180,Babine/Onerka,2001,232802,25892,212078,NA,NA,NA,470772,0.51
Skeena,Sockeye,SEL,180,Babine/Onerka,2002,29324,1647,27847,NA,NA,NA,58818,0.5
Skeena,Sockeye,SEL,180,Babine/Onerka,2003,55028,3601,24723,NA,NA,NA,83352,0.34
Skeena,Sockeye,SEL,180,Babine/Onerka,2004,39546,3212,19608,NA,NA,NA,62366,0.37
Skeena,Sockeye,SEL,180,Babine/Onerka,2005,25141,3872,9506,NA,NA,NA,38519,0.35
Skeena,Sockeye,SEL,180,Babine/Onerka,2006,40874,2594,32826,NA,NA,NA,76294,0.46
Skeena,Sockeye,SEL,180,Babine/Onerka,2007,52862,10255,27633,NA,NA,NA,90750,0.42
Skeena,Sockeye,SEL,180,Babine/Onerka,2008,28667,666,25240,NA,NA,NA,54573,0.47
Skeena,Sockeye,SEL,180,Babine/Onerka,2009,20503,1102,6419,NA,NA,NA,28024,0.27
Skeena,Sockeye,SEL,180,Babine/Onerka,2010,20455,811,8116,NA,NA,NA,29382,0.3
Skeena,Sockeye,SEL,180,Babine/Onerka,2011,64622,5202,35257,NA,NA,NA,105081,0.39
Skeena,Sockeye,SEL,180,Babine/Onerka,2012,60983,1886,33802,NA,NA,NA,96671,0.37
Skeena,Sockeye,SEL,180,Babine/Onerka,2013,8760,256,2103,NA,NA,NA,11119,0.21
Skeena,Sockeye,SEL,180,Babine/Onerka,2014,20322,1889,7297,NA,NA,NA,29508,0.31
Skeena,Sockeye,SEL,180,Babine/Onerka,2015,52239,7219,10353,NA,NA,NA,69811,0.25
Skeena,Sockeye,SEL,180,Babine/Onerka,2016,41607,11586,22329,NA,NA,NA,75522,0.45
Skeena,Sockeye,SEL,180,Babine/Onerka,2017,28036,1817,1751,NA,NA,NA,31604,0.11
Skeena,Sockeye,SEL,180,Babine/Onerka,2018,11857,670,2083,NA,NA,NA,14610,0.19
Skeena,Sockeye,SEL,180,Babine/Onerka,2019,6980,1581,1349,NA,NA,NA,9910,0.3
Skeena,Sockeye,SEL,180,Babine/Onerka,2020,14328,1519,2089,NA,NA,NA,17936,0.2
Skeena,Sockeye,SEL,180,Babine/Onerka,2021,26668,10148,3757,NA,NA,NA,40573,0.34
Skeena,Sockeye,SEL,180,Babine/Onerka,2022,34343,3535,7858,NA,NA,NA,45736,0.25
Skeena,Sockeye,SEL,180,Babine/Onerka,2023,10963,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,181,Bulkley/Maxan,1950,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,181,Bulkley/Maxan,1951,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,181,Bulkley/Maxan,1952,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,181,Bulkley/Maxan,1953,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,181,Bulkley/Maxan,1954,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,181,Bulkley/Maxan,1955,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,181,Bulkley/Maxan,1956,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SEL,181,Bulkley/Maxan,1957,NA,NA,NA,NA,NA,NA,NA,NA
