"Stock","Region","Catch.Year","CWTs","Ages","SEAK.Troll","SEAK.Net","SEAK.Sport","NBC.Troll","NBC.Sport","WCVI.Troll","WCVI.Sport","ISBM.NCBC.Troll","ISBM.NCBC.Net","ISBM.NCBC.Sport","ISBM.SBC.Troll","ISBM.SBC.Net","ISBM.SBC.Sport","ISBM.NF.Troll","ISBM.NF.Sport","ISBM.SF.Troll","ISBM.SF.Sport","ISBM.WAC.Net","ISBM.PS.Net","ISBM.PS.Sport","Term.SEAK.Troll","Term.SEAK.Net","Term.SEAK.Sport","Term.CAN.Net","Term.CAN.Sport","Term.SUS.Troll","Term.SUS.Net","Term.SUS.Sport","Stray","Escapement"
"Lower Shuswap","Fraser",1981,140,"2,3",13.57,0,0,4.29,0,0.71,0,2.14,6.43,0,1.43,4.29,0,0,0,0,0,0,2.86,0,0,0,0,1.43,0,0,0,0,0,62.86
"Lower Shuswap","Fraser",1982,385,"3,4",28.57,1.04,0.52,12.73,0,6.23,0,1.3,4.42,0,0.78,11.95,4.68,0,0,0,0,0,10.39,0,0,0,0,0.78,0,0,1.56,0,0,15.06
"Lower Shuswap","Fraser",1983,170,"4,5",30.59,1.76,0,22.35,0,0,0,7.06,4.12,0,0,14.12,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,17.65
"Lower Shuswap","Fraser",1987,632,"2,3",7.75,2.22,0.16,11.71,0,2.22,0,2.69,0.79,0.63,0.79,8.23,4.59,0,0,0,0,0,2.85,0,0,0,0,0.79,7.28,0,0,0,0.32,46.99
"Lower Shuswap","Fraser",1988,2072,"2,3,4",7.67,0.19,0.05,9.65,0.29,5.07,0.05,1.64,1.35,0,0,6.32,2.8,0,0.1,0,0,0.1,1.16,0.19,0,0,0,0.87,1.45,0,0.29,0,0.24,60.52
"Lower Shuswap","Fraser",1989,1682,"2,3,4,5",5.11,4.04,0,7.19,0,1.13,0,0.54,0.24,0,0,12.31,0.42,0,0,0,0,0,0.89,0.12,0,0,0,1.13,0.42,0,0.48,0,0,65.99
"Lower Shuswap","Fraser",1990,1252,"2,3,4,5",27.72,0,0.8,19.41,0.32,3.75,3.04,1.76,1.12,0.88,0,2.08,1.76,0,0,0,0,0,0,0.48,0,0,0,7.59,1.52,0,0,0,1.12,26.68
"Lower Shuswap","Fraser",1991,631,"2,3,4,5",34.07,0,0.63,22.19,0.48,3.01,0,1.27,1.27,0,0,5.39,1.27,0,0,0,0,0,3.17,0,0,0,0,5.23,0.63,0,0,0,0.16,21.24
"Lower Shuswap","Fraser",1992,296,"2,3,4,5",13.51,0,0,17.91,0,4.39,0,6.08,1.35,0,0,4.73,4.73,0,0,0,0,0,0,2.7,0,0,0,5.07,4.39,0,0,0,0,35.14
"Lower Shuswap","Fraser",1993,480,"2,3,4,5",7.71,1.67,0,12.92,0,9.79,0,1.04,0.83,0,0,7.29,1.46,0.42,0,0,0,0,0,0,4.38,0,0,8.54,3.54,0,0,0,0,40.42
"Lower Shuswap","Fraser",1994,1045,"2,3,4,5",9.38,0,1.05,17.42,1.72,8.13,0,10.05,0.86,0,0.86,4.31,1.82,0,0,0,0,0,2.97,0,0,0,0,9.76,0,0,0,0,0.48,31.2
"Lower Shuswap","Fraser",1995,530,"2,3,4,5",15.85,0,3.77,11.32,4.15,3.4,0,0.75,0.19,1.51,0,3.4,2.64,0,0,0,0,0,2.45,0,0,0,0,7.92,0.38,0,0.75,0,0.57,40.94
"Lower Shuswap","Fraser",1996,743,"2,3,4,5",16.29,0,0,0.54,0.67,0.4,0.94,0,0.13,1.48,0,0.4,4.04,0,0,0,0,0,0,0,0,0,0,8.21,1.35,0,0,0,0,65.55
"Lower Shuswap","Fraser",1997,608,"2,3,4,5",13.32,0.66,0,8.72,2.14,0.49,0,0.16,0.16,0.66,0,3.62,5.59,0,0,0,0,0,1.97,0,0,0,0,15.63,0,0,0.33,0,0,46.55
"Lower Shuswap","Fraser",1998,754,"2,3,4,5",21.49,0.4,9.15,7.03,14.06,0,0,0,0,1.06,0,0.4,7.82,0,0,0,0,0,0.8,0,0,0,0,5.44,0.66,0,0,0,1.19,30.5
"Lower Shuswap","Fraser",1999,832,"2,3,4,5",15.5,0,6.01,0.72,4.57,0,0,0,0,0.24,0,0,4.57,0,0,0,0,0,0,0,0,0,0,5.41,0.36,0,0,0,0,62.62
"Lower Shuswap","Fraser",2000,718,"2,3,4,5",11,0,9.89,0,4.74,0,0,0,0,0,0,0,3.62,0,0.42,0,0,0,0.14,0,0,0,0,6.41,1.39,0,0,0,0.97,61.42
"Lower Shuswap","Fraser",2001,1158,"2,3,4,5",8.03,1.21,0.43,0,0,0,0,0.26,0,1.04,0.09,0.69,9.41,0.09,0,0,0,0,0.17,0,0,0,0,1.47,1.55,0,0.26,0,0,75.3
"Lower Shuswap","Fraser",2002,1561,"2,3,4,5",18.26,0,2.5,12.75,4.16,1.28,0,0.06,0,1.6,0,0,3.59,0,0,0,0,0,0,0,0,0,0,8.58,0.45,0,0,0,0,46.76
"Lower Shuswap","Fraser",2003,1877,"2,3,4,5",9.8,0.85,1.6,8.1,2.45,0,0,1.28,0,0.43,0,0,7.09,0.21,0,0.11,0,0,0.48,0,0,0,0,4.53,2.34,0,0,0,0,60.74
"Lower Shuswap","Fraser",2004,1156,"2,3,4,5",18.34,0,1.64,9.34,3.98,0.78,0,0,0,4.76,0,0,5.45,0.26,0,0,0,0,1.04,0,0,0,0,11.94,2.77,0,0,0,0,39.71
"Lower Shuswap","Fraser",2005,824,"2,3,4,5",15.05,0,1.82,12.38,5.34,0.36,3.16,0,0,1.33,0,0,13.83,0.24,0,0,0,0,0.36,0,0,0,0,7.04,3.64,0,0,0,0,35.44
"Lower Shuswap","Fraser",2006,1323,"2,3,4,5",11.94,0,2.72,13.23,8.16,0.3,0.91,0,0,1.66,0,0,9.83,0.23,0,0,0,0,0.76,0,0,0,0,7.18,3.1,0,0,0,0.83,39.15
"Lower Shuswap","Fraser",2007,507,"2,3,4,5",7.69,0.2,9.47,3.55,10.06,0,0.99,0,0,0,0,0.39,3.35,0,0,0,0,0,0,0,0,0,0,5.33,5.13,0,0,0,0,53.85
"Lower Shuswap","Fraser",2008,1771,"2,3,4,5",8.81,0,0.56,8.13,7.68,0,1.64,0,0,0,0,0,7.23,0,0,0,0,0,0,0,0,0,0,2.88,2.99,0,0,0,0,60.08
"Lower Shuswap","Fraser",2009,1691,"2,3,4,5",9.17,0,1.3,6.45,3.37,0.77,2.31,0,0,0.59,0,0,8.87,0.12,0,0,0,0,0,0.3,0,0,0,9.99,6.15,0,0,0,0.24,50.38
"Lower Shuswap","Fraser",2010,2026,"2,3,4,5",9.82,0,1.53,10.46,3.11,0,0.49,0,0,0.3,0,0,9.43,0.2,0.1,0.1,0,0,1.23,0,0,0,0,9.43,1.92,0,0.3,0,1.18,50.39
"Lower Shuswap","Fraser",2011,1856,"2,3,4,5",8.14,0.05,1.78,7.6,4.47,1.29,0.7,0,0,0,0,1.24,8.35,0.48,0,0,0,0,0.27,0.54,0,0,0,9.27,2.86,0,0,0,0.05,52.91
"Lower Shuswap","Fraser",2012,1945,"2,3,4,5",6.84,0,2.57,7.51,4.37,1.08,1.23,0,0,0.77,0,0.36,10.08,0.21,0.36,0.21,0,0,0.05,2.31,0,0,0,4.47,4.88,0,0,0,0,52.7
"Lower Shuswap","Fraser",2013,8225,"2,3,4,5",7.36,0.15,0.46,7.49,3.51,0.22,0.97,0.01,0,0.29,0,1.62,10.31,0.58,0.05,0,0,0,0.28,0.68,0,0,0,2.48,2.04,0,0.04,0,0.91,60.55
"Lower Shuswap","Fraser",2014,4669,"2,3,4,5",10.92,0.19,0.96,7.13,2.66,3.3,1.63,0.02,0,0.15,0,3.02,5.35,1.95,0.45,0.11,0,0,0.49,0.88,0,0,0,8.03,1.78,0,0,0,0.9,50.07
"Lower Shuswap","Fraser",2015,5012,"2,3,4,5",6.74,0.16,0.3,3.69,1.52,0.56,1.2,0,0,0.7,0,0.5,7.98,2.35,0.48,0,0,0,0.82,1.06,0,0,0,2.93,3.05,0,0.06,0,1.38,64.53
"Lower Shuswap","Fraser",2016,2152,"2,3,4,5",9.94,0.56,1.63,8.97,2.74,1.81,0.98,0,0,0.51,0,0.37,5.76,0.28,0,0,0,0,0,0.46,0,0,0,2.56,1.95,0,0.28,0,0,61.2
"Lower Shuswap","Fraser",2017,3053,"2,3,4,5",12.35,0,1.74,7.53,3.64,1.51,2.1,0,0,0,0,0.23,10.97,0.23,0.29,0,0,0,0,0.79,0,0,0,2.52,1.67,0,0.07,0,0.49,53.88
"Lower Shuswap","Fraser",2018,5118,"2,3,4,5",4.51,0.02,0.68,3.32,2.72,0.94,1.91,0,0,0.1,0,1.37,9.55,0.16,0.16,0,0,0,0.51,1.04,0,0,0,4.88,2.81,0,0,0,0.21,65.1
"Lower Shuswap","Fraser",2019,6926,"2,3,4,5",1.75,1.1,0.43,0.22,1.37,0.38,0.26,0,0,1.01,0,0.45,4.27,0.09,0.04,0,0,0,0.36,0.42,0,0,0,3.41,2.87,0,0,0,0.9,80.68
"Robertson","WCVI",1979,5453,"2,3,4,5",21.16,0.55,0.73,11.96,0,8.33,0,11.28,7.39,0.15,0.5,2.11,1.34,0,0,0,0,0,0.04,0,0,0,0,0,5.06,0,0.07,0,0,29.34
"Robertson","WCVI",1980,5055,"2,3,4,5",28.29,5.7,1.07,8.53,0,7.38,0.18,8.72,4.59,0,0,1.21,0.44,0,0,0,0,0,0.22,0,0,0,0,9.54,3.03,0,0.04,0,0,21.09
"Robertson","WCVI",1981,3096,"2,3,4,5",31.62,1.61,0.97,13.89,0,5.81,0.1,8.33,4.65,0.29,0.36,1.2,1.49,0,0,0,0,0,0.81,0.16,0,0,0,10.27,4.55,0,0.36,0,0,13.53
"Robertson","WCVI",1982,4692,"2,3,4,5",29.16,3.52,1.6,14.75,0,6.07,0.13,7.1,4.54,0,0.15,1.28,0.9,0.04,0,0,0,0,0.49,0.11,0,0,0,12.57,5.84,0,0.11,0,0.02,11.64
"Robertson","WCVI",1983,4084,"2,3,4,5",41.45,2.67,0.42,11.09,0,5.68,0,7.93,2.28,0.05,0,0.61,0.37,0,0,0,0,0,0.05,0,0,0,0,14.96,4.7,0,0.1,0,0,7.64
"Robertson","WCVI",1984,3306,"2,3,4,5",29.98,4.14,0.09,13.76,0,6.68,0,3.93,2.69,0,0,0.79,1.06,0,0,0,0,0,0.12,0,0,0,0,14.94,14.67,0,0,0,0.03,7.11
"Robertson","WCVI",1985,1694,"2,3,4,5",19.72,13.75,0,16,0,1.42,0,0.94,3.72,0,0,1.89,0.65,0,0,0,0,0,0.24,0.18,0,0,0,1.06,15.17,0,1.06,0,0.24,23.97
"Robertson","WCVI",1986,912,"2,3,4,5",16.01,8.22,0.55,8.11,0.77,6.25,0,0.88,3.29,0,0,0.66,1.21,0,0,0,0,0,0.22,1.54,0,0,0,0.33,28.07,0,0,0,0,23.9
"Robertson","WCVI",1987,1620,"2,3,4,5",10.56,3.21,0.99,7.41,0,2.65,0.19,3.46,2.28,0,0,0.93,0.93,0,0,0,0,0,0.25,0.12,0,0,0,0,19.51,0,0,0,0.06,47.47
"Robertson","WCVI",1988,3160,"2,3,4,5",11.33,4.37,1.27,7.66,1.14,4.91,1.11,1.39,1.84,0,0,0.22,4.78,0,0,0,0,0,0.25,0.28,0,0,0,6.46,13.2,0,0,0,0.09,39.72
"Robertson","WCVI",1989,6583,"2,3,4,5",10.12,7.61,0.41,9.59,0.49,2.51,1.11,1.66,1.14,0.11,0,0.88,1.52,0,0,0,0,0,0.05,0.06,0,0,0,16.48,16.45,0,0,0,0,29.83
"Robertson","WCVI",1990,11146,"2,3,4,5",19.02,2.33,2.03,9.1,0.83,6.24,0.75,2.32,1.5,0.08,0,0.71,1.03,0,0,0,0,0,0,0.04,0,0,0,7.38,8.08,0,0.01,0,0.01,38.53
"Robertson","WCVI",1991,13821,"2,3,4,5",19.39,2.37,3.21,9.73,0.46,4.9,0.56,2.61,0.65,0.31,0,1.29,1.22,0,0,0,0,0,0.03,0.09,0.07,0,0,13.41,12.76,0,0.04,0,0.01,26.86
"Robertson","WCVI",1992,11348,"2,3,4,5",15.26,15.72,1.6,6.82,0.88,17.14,0.84,2.78,0.72,0.31,0,0.48,1.23,0,0,0,0,0,0.05,0.04,0,0,0,0.2,5,0,0,0,0.06,30.85
"Robertson","WCVI",1993,6709,"2,3,4,5",16.01,2.1,2.4,7.68,0.8,14.68,0.82,2.15,0.36,0.21,0,0.72,2.43,0,0.1,0,0,0,0.01,0.07,0,0,0,6.83,12.34,0,0.01,0,0.01,30.26
"Robertson","WCVI",1994,3789,"2,3,4,5",17.81,6.33,3.93,9.24,0.45,4.91,1.66,1.16,0.9,0.16,0,0.13,3.06,0,0,0,0,0,0,0.08,0,0,0,11.16,15.65,0,0,0,0,23.36
"Robertson","WCVI",1995,1493,"2,3,4,5",15.2,0,4.29,3.08,1.88,1.61,0.8,0.33,0.4,0,0,0.13,3.75,0,0,0,0,0,0.07,0,0,0,0,5.83,7.9,0,0.07,0,0.33,54.32
"Robertson","WCVI",1996,838,"2,3,4,5",8.71,0.12,4.06,2.51,0.48,0.72,0,0.48,0,1.79,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,75.89
"Robertson","WCVI",1997,2217,"2,3,4,5",14.88,3.61,4.65,4.92,1.53,0.14,0,1.85,0.45,1.13,0,0.14,2.89,0.09,0,0,0,0,0.05,0,0.09,0,0,5.95,17.19,0,0,0,0.05,40.41
"Robertson","WCVI",1998,3177,"2,3,4,5",17.34,1.73,5.26,5.6,2.99,0,1.48,0,0,0.44,0,0,4.22,0,0,0.09,0,0,0,0,0,0,0,4.09,16.43,0,0,0,0.06,40.26
"Robertson","WCVI",1999,1235,"2,3,4,5",12.71,1.13,7.45,5.43,6.8,0,0.89,0.24,0,0.32,0,0,3.4,0,0,0,0,0,0,0,0,0,0,6.32,18.06,0,0,0,0,37.25
"Robertson","WCVI",2000,219,"2,3,4,5",7.31,0,0,0,5.48,0,0,0,0,0,0,0,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.37
"Robertson","WCVI",2001,936,"2,3,4,5",4.27,0,1.92,0,0,0,1.6,0,0,0.53,0,0,3.42,0,0,0,0,0,0,0,0,0,0,0,1.71,0,0,0,0,86.54
"Robertson","WCVI",2002,2084,"2,3,4,5",13,0.58,1.44,3.84,2.16,0.29,1.01,0.14,0,1.97,0,0,2.59,0,0,0,0,0,0,0,0,0,0,7.01,15.16,0,0,0,0,50.82
"Robertson","WCVI",2003,2980,"2,3,4,5",14.56,2.15,2.85,0.81,1.61,0,0,0,0,2.92,0,0,2.55,0,0,0,0,0,0,0,0,0,0,8.26,15.67,0,0,0,0,48.62
"Robertson","WCVI",2004,4956,"2,3,4,5",13.5,8.31,2.4,2.72,1.55,0.14,0.56,0,0,2.91,0,0,2.99,0,0.06,0,0,0,0,0,0,0,0,11.52,13.42,0,0,0,0.3,39.61
"Robertson","WCVI",2005,3142,"2,3,4,5",15.5,1.97,4.55,3.15,4.58,0,1.05,0,0,5.44,0,0,3.53,0,0,0,0,0,0,0,0,0,0,30.9,6.11,0,0,0,0.06,23.14
"Robertson","WCVI",2006,2827,"2,3,4,5",11.53,2.55,3.89,2.58,3.04,0,1.84,0,0,1.87,0,0,4.21,0,0,0,0,0,0,0,0,0,0,24.97,10.44,0,0,0,0,33.07
"Robertson","WCVI",2007,2295,"2,3,4,5",16.38,3.4,5.88,4.92,5.4,0.09,1.26,0,0,1.31,0,0,4.79,0,0,0,0,0,0,0,0,0,0,25.32,11.72,0,0,0,0,19.52
"Robertson","WCVI",2008,1608,"2,3,4,5",10.07,0.44,2.61,2.61,2.55,0,0.81,0,0,2.86,0,0,2.49,0,0,0,0,0,0,0,0,0,0,20.15,12.75,0,0,0,0,42.66
"Robertson","WCVI",2009,1418,"2,3,4,5",13.33,7.19,2.89,2.19,6.28,0,1.13,0,0,5.22,0,0,5.92,0,0,0,0,0,0,0,0,0,0,6.42,12.41,0,0,0,0,37.02
"Robertson","WCVI",2010,1342,"2,3,4,5",7.82,0.3,4.02,3.2,4.77,0.67,2.01,0,0,2.53,0,0,4.84,0,0,0,0,0,0,0,0,0,0,4.4,3.06,0,0.15,0,0,62.22
"Robertson","WCVI",2011,2361,"2,3,4,5",13.98,2.03,1.52,3.52,3.56,0.21,3.9,0,0,3.52,0,0,4.02,0,0,0,0,0,0.59,0,0.13,0,0,16.94,16.14,0,0,0,0,29.94
"Robertson","WCVI",2012,1994,"2,3,4,5",13.44,3.61,1.2,2.86,2.56,0.15,2.01,0,0,3.16,0,0,5.22,0,0,0,0,0,0,0,0,0,0,14.49,15.45,0,0.05,0,0,35.81
"Robertson","WCVI",2013,1425,"2,3,4,5",10.81,3.93,1.47,0.98,4.42,0,1.05,0,0,1.61,0,0,9.05,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,64.35
"Robertson","WCVI",2014,2344,"2,3,4,5",14.72,2.09,3.33,1.96,2.86,0.77,4.65,0.04,0,1.37,0,0,5.29,0,0.13,0,0,0,0,0.77,0.13,0,0,0.13,4.82,0,0,0,0.04,56.91
"Robertson","WCVI",2015,3503,"2,3,4,5",4.08,3.34,3.08,0.37,3.71,0.31,2.8,0,0.14,2.17,0,0,8.85,0.29,0.49,0,0,0,0,0.14,0,0,0,10.39,9.28,0,0.03,0,0.29,50.24
"Robertson","WCVI",2016,5290,"2,3,4,5",14.2,5.22,4.8,1.97,3.69,0.83,0.79,0,0.13,3.48,0,0,7.13,0,0,0,0,0,0,0,0,0,0,5.73,6.47,0,0,0,0.11,45.46
"Robertson","WCVI",2017,7394,"2,3,4,5",8.16,0.68,4.26,1.69,7.26,0.65,4.18,0,0,1.56,0,1.11,7.45,0.03,0.05,0,0,0,0,0,0,0,0,15.42,10.16,0,0.09,0,1.26,36
"Robertson","WCVI",2018,8999,"2,3,4,5",5.7,0.61,1.19,4.27,6.52,1.3,4.44,0,0,2.8,0,0,6.99,0,0.02,0,0,0,0,0.06,0,0,0,29.24,9.83,0,0.02,0,0.39,26.61
"Robertson","WCVI",2019,13303,"2,3,4,5",4.81,5.82,1.93,2.63,4.98,0.78,2.38,0,0,3.3,0,0,6.21,0.05,0.03,0.02,0,0,0,0,0,0,0,35.17,9.03,0,0,0,0.06,22.8
"NWVI","WCVI",1979,5453,"2,3,4,5",21.2,0.6,0.7,12,0,8.3,0,11.3,7.4,0.1,0.5,2.1,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,34.4
"NWVI","WCVI",1980,5055,"2,3,4,5",28.3,5.7,1.1,8.5,0,7.4,0.2,8.7,4.6,0,0,1.2,0.4,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,33.6
"NWVI","WCVI",1981,3096,"2,3,4,5",31.6,1.6,1,13.9,0,5.8,0.1,8.3,4.7,0.3,0.4,1.2,1.5,0,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0.4,0,0,28.4
"NWVI","WCVI",1982,4692,"2,3,4,5",29.2,3.5,1.6,14.7,0,6.1,0.1,7.1,4.5,0,0.1,1.3,0.9,0,0,0,0,0,0.5,0.1,0,0,0,0,0,0,0.1,0,0,30.1
"NWVI","WCVI",1983,4084,"2,3,4,5",41.5,2.7,0.4,11.1,0,5.7,0,7.9,2.3,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,27.3
"NWVI","WCVI",1984,3306,"2,3,4,5",30,4.1,0.1,13.8,0,6.7,0,3.9,2.7,0,0,0.8,1.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,36.7
"NWVI","WCVI",1985,1694,"2,3,4,5",19.7,13.8,0,16,0,1.4,0,0.9,3.7,0,0,1.9,0.6,0,0,0,0,0,0.2,0.2,0,0,0,0,0.2,0,1.1,0,0.2,40
"NWVI","WCVI",1986,912,"2,3,4,5",16,8.2,0.5,8.1,0.8,6.2,0,0.9,3.3,0,0,0.7,1.2,0,0,0,0,0,0.2,1.5,0,0,0,0,0,0,0,0,0,52.3
"NWVI","WCVI",1987,1620,"2,3,4,5",10.6,3.2,1,7.4,0,2.7,0.2,3.5,2.3,0,0,0.9,0.9,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0.1,67
"NWVI","WCVI",1988,3160,"2,3,4,5",11.3,4.4,1.3,7.7,1.1,4.9,1.1,1.4,1.8,0,0,0.2,4.8,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0.1,59.4
"NWVI","WCVI",1989,6583,"2,3,4,5",10.1,7.6,0.4,9.6,0.5,2.5,1.1,1.7,1.1,0.1,0,0.9,1.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,62.8
"NWVI","WCVI",1990,11146,"2,3,4,5",19,2.3,2,9.1,0.8,6.2,0.8,2.3,1.5,0.1,0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,53.9
"NWVI","WCVI",1991,13821,"2,3,4,5",19.4,2.4,3.2,9.7,0.5,4.9,0.6,2.6,0.7,0.3,0,1.3,1.2,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,53
"NWVI","WCVI",1992,11348,"2,3,4,5",15.3,15.7,1.6,6.8,0.9,17.1,0.8,2.8,0.7,0.3,0,0.5,1.2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,36
"NWVI","WCVI",1993,6709,"2,3,4,5",16,2.1,2.4,7.7,0.8,14.7,0.8,2.1,0.4,0.2,0,0.7,2.4,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,49.4
"NWVI","WCVI",1994,3789,"2,3,4,5",17.8,6.3,3.9,9.2,0.4,4.9,1.7,1.2,0.9,0.2,0,0.1,3.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,50.2
"NWVI","WCVI",1995,1493,"2,3,4,5",15.2,0,4.3,3.1,1.9,1.6,0.8,0.3,0.4,0,0,0.1,3.8,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.3,68.1
"NWVI","WCVI",1996,838,"2,3,4,5",8.7,0.1,4.1,2.5,0.5,0.7,0,0.5,0,1.8,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
"NWVI","WCVI",1997,2217,"2,3,4,5",14.9,3.6,4.6,4.9,1.5,0.1,0,1.8,0.5,1.1,0,0.1,2.9,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,63.6
"NWVI","WCVI",1998,3177,"2,3,4,5",17.3,1.7,5.3,5.6,3,0,1.5,0,0,0.4,0,0,4.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,60.8
"NWVI","WCVI",1999,1235,"2,3,4,5",12.7,1.1,7.4,5.4,6.8,0,0.9,0.2,0,0.3,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.6
"NWVI","WCVI",2000,219,"2,3,4,5",7.3,0,0,0,5.5,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.4
"NWVI","WCVI",2001,936,"2,3,4,5",4.3,0,1.9,0,0,0,1.6,0,0,0.5,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,87.7
"NWVI","WCVI",2002,2084,"2,3,4,5",13,0.6,1.4,3.8,2.2,0.3,1,0.1,0,2,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
"NWVI","WCVI",2003,2980,"2,3,4,5",14.6,2.1,2.9,0.8,1.6,0,0,0,0,2.9,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.6
"NWVI","WCVI",2004,4956,"2,3,4,5",13.5,8.3,2.4,2.7,1.6,0.1,0.6,0,0,2.9,0,0,3,0,0.1,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.3,64.3
"NWVI","WCVI",2005,3142,"2,3,4,5",15.5,2,4.6,3.2,4.6,0,1.1,0,0,5.4,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,60.2
"NWVI","WCVI",2006,2827,"2,3,4,5",11.5,2.5,3.9,2.6,3,0,1.8,0,0,1.9,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
"NWVI","WCVI",2007,2295,"2,3,4,5",16.4,3.4,5.9,4.9,5.4,0.1,1.3,0,0,1.3,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.6
"NWVI","WCVI",2008,1608,"2,3,4,5",10.1,0.4,2.6,2.6,2.5,0,0.8,0,0,2.9,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6
"NWVI","WCVI",2009,1418,"2,3,4,5",13.3,7.2,2.9,2.2,6.3,0,1.1,0,0,5.2,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.9
"NWVI","WCVI",2010,1342,"2,3,4,5",7.8,0.3,4,3.2,4.8,0.7,2,0,0,2.5,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,69.7
"NWVI","WCVI",2011,2361,"2,3,4,5",14,2,1.5,3.5,3.6,0.2,3.9,0,0,3.5,0,0,4,0,0,0,0,0,0.6,0,0.1,0,0,0,0,0,0,0,0,63
"NWVI","WCVI",2012,1994,"2,3,4,5",13.4,3.6,1.2,2.9,2.6,0.2,2,0,0,3.2,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,65.7
"NWVI","WCVI",2013,1425,"2,3,4,5",10.8,3.9,1.5,1,4.4,0,1.1,0,0,1.6,0,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.7
"NWVI","WCVI",2014,2344,"2,3,4,5",14.7,2.1,3.3,2,2.9,0.8,4.7,0,0,1.4,0,0,5.3,0,0.1,0,0,0,0,0.8,0.1,0,0,0,0,0,0,0,0,61.9
"NWVI","WCVI",2015,3503,"2,3,4,5",4.1,3.3,3.1,0.4,3.7,0.3,2.8,0,0.1,2.2,0,0,8.8,0.3,0.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.3,69.9
"NWVI","WCVI",2016,5290,"2,3,4,5",14.2,5.2,4.8,2,3.7,0.8,0.8,0,0.1,3.5,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,57.7
"NWVI","WCVI",2017,7394,"2,3,4,5",8.2,0.7,4.3,1.7,7.3,0.6,4.2,0,0,1.6,0,1.1,7.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1.3,61.6
"NWVI","WCVI",2018,8999,"2,3,4,5",5.7,0.6,1.2,4.3,6.5,1.3,4.4,0,0,2.8,0,0,7,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0.4,65.6
"NWVI","WCVI",2019,13303,"2,3,4,5",4.8,5.8,1.9,2.6,5,0.8,2.4,0,0,3.3,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,67
"SWVI","WCVI",1979,5453,"2,3,4,5",21.2,0.6,0.7,12,0,8.3,0,11.3,7.4,0.1,0.5,2.1,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,34.4
"SWVI","WCVI",1980,5055,"2,3,4,5",28.3,5.7,1.1,8.5,0,7.4,0.2,8.7,4.6,0,0,1.2,0.4,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,33.6
