CU,SpeciesId,CU_Name,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3,ER Indicator,ER Indicator Lookup,ER Source,StatArea
SX_L-21-02-MW,SX,Babine-Mid-Wild,2011,43110,1.00,43110,1.00,43110,1.00,43110,26716,0.349,69826,33412,0.437,76522,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,2012,82348,1.00,82348,1.00,82348,1.00,82348,45842,0.342,128190,51798,0.386,134147,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,2013,7960,1.00,7960,1.00,7960,1.00,7960,1662,0.163,9622,2209,0.217,10169,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,2014,14701,1.00,14701,1.00,14701,1.00,14701,4825,0.202,19526,9160,0.384,23862,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,2015,68421,1.00,68421,1.00,68421,1.00,68421,12372,0.127,80792,28990,0.298,97410,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,2016,39540,1.00,39540,1.00,39540,1.00,39540,18421,0.246,57960,35200,0.471,74739,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,2017,21094,1.00,21094,1.00,21094,1.00,21094,1644,0.066,22739,3998,0.159,25092,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,2018,2720,1.00,2720,1.00,2720,1.00,2720,499,0.143,3219,757,0.218,3478,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,2019,10482,1.00,10482,1.00,10482,1.00,10482,1828,0.114,12310,5620,0.349,16102,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,2020,61686,1.00,61686,1.00,61686,1.00,61686,9132,0.113,70818,19101,0.236,80787,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,2021,5158,1.00,5158,1.00,5158,1.00,5158,689,0.074,5847,4153,0.446,9311,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,2022,17343,1.00,17343,1.00,17343,1.00,17343,5005,0.195,22348,8342,0.325,25685,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,2023,1894,1.00,1894,1.00,1894,1.00,1894,427,0.157,2321,822,0.303,2716,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1954,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-P,SX,Babine-Pinkut,1955,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-P,SX,Babine-Pinkut,1956,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-P,SX,Babine-Pinkut,1957,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-P,SX,Babine-Pinkut,1958,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-P,SX,Babine-Pinkut,1959,,,,,,,,,,,,,,,,,,,,04
SX_L-21-02-P,SX,Babine-Pinkut,1960,33541,1.00,33541,1.00,33541,1.00,33541,27218,0.395,60759,35413,0.514,68954,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1961,58588,1.00,58588,1.00,58588,1.00,58588,53248,0.468,111836,55235,0.485,113823,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1962,37326,1.00,37326,1.00,37326,1.00,37326,36848,0.464,74174,42145,0.530,79471,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1963,63955,1.00,63955,1.00,63955,1.00,63955,23031,0.243,86986,30858,0.325,94813,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1964,119866,1.00,119866,1.00,119866,1.00,119866,108583,0.441,228449,126202,0.513,246067,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1965,31037,1.00,31037,1.00,31037,1.00,31037,17654,0.321,48691,23968,0.436,55005,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1966,21463,1.00,21463,1.00,21463,1.00,21463,30953,0.571,52416,32784,0.604,54247,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1967,31742,1.00,31742,1.00,31742,1.00,31742,53259,0.565,85001,62586,0.663,94328,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1968,22284,1.00,22284,1.00,22284,1.00,22284,29610,0.549,51894,31694,0.587,53978,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1969,43526,1.00,43526,1.00,43526,1.00,43526,36692,0.436,80218,40574,0.482,84100,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1970,28978,1.00,28978,1.00,28978,1.00,28978,26236,0.465,55214,27409,0.486,56387,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1971,30443,1.00,30443,1.00,30443,1.00,30443,32767,0.509,63210,33921,0.527,64364,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1972,73911,1.00,73911,1.00,73911,1.00,73911,78362,0.488,152273,86824,0.540,160735,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1973,100183,1.00,100183,1.00,100183,1.00,100183,156490,0.564,266879,167000,0.602,277390,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1974,96197,1.00,96197,1.00,96197,1.00,96197,190990,0.613,299357,203226,0.652,311592,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1975,97499,1.00,97499,1.00,97499,1.00,97499,82454,0.391,207876,85700,0.406,211122,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1976,50192,1.00,50192,1.00,50192,1.00,50192,62958,0.504,119039,68740,0.551,124820,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1977,89757,1.00,89757,1.00,89757,1.00,89757,111046,0.494,210732,125158,0.557,224844,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1978,27964,1.00,27964,1.00,27964,1.00,27964,57551,0.500,106050,66693,0.579,115192,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1979,135745,1.00,135745,1.00,135745,1.00,135745,185874,0.484,362189,207331,0.540,383646,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1980,57655,1.00,57655,1.00,57655,1.00,57655,80974,0.409,165992,113060,0.571,198077,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1981,256141,1.00,256141,1.00,256141,1.00,256141,507412,0.501,961297,559742,0.552,1013627,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1982,122052,1.00,122052,1.00,122052,1.00,122052,345874,0.560,577215,386663,0.626,618004,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1983,112845,1.00,112845,1.00,112845,1.00,112845,121322,0.326,313226,180054,0.484,371958,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1984,219484,1.00,219484,1.00,219484,1.00,219484,291659,0.414,649439,346066,0.492,703846,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1985,216568,1.00,216568,1.00,216568,1.00,216568,546011,0.447,1136898,631715,0.517,1222603,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1986,132930,1.00,132930,1.00,132930,1.00,132930,188561,0.410,402306,246665,0.536,460410,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1987,302166,1.00,302166,1.00,302166,1.00,302166,366854,0.342,1031873,406389,0.379,1071408,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1988,173803,1.00,173803,1.00,173803,1.00,173803,442347,0.484,818821,538206,0.588,914679,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1989,106908,1.00,106908,1.00,106908,1.00,106908,187354,0.388,421034,248991,0.516,482671,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1990,127100,1.00,127100,1.00,127100,1.00,127100,188239,0.412,390281,254641,0.558,456683,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1991,224976,1.00,224976,1.00,224976,1.00,224976,498583,0.469,935706,625093,0.588,1062216,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1992,198087,1.00,198087,1.00,198087,1.00,198087,263171,0.508,461258,319599,0.617,517686,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1993,251783,1.00,251783,1.00,251783,1.00,251783,661019,0.546,1116209,756237,0.624,1211427,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1994,136482,1.00,136482,1.00,136482,1.00,136482,183671,0.389,386587,269338,0.570,472254,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1995,243069,1.00,243069,1.00,243069,1.00,243069,859034,0.531,1424756,1053319,0.651,1619041,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1996,210609,1.00,210609,1.00,210609,1.00,210609,1258822,0.647,1777688,1426727,0.733,1945592,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1997,120916,1.00,120916,1.00,120916,1.00,120916,549517,0.637,734078,677539,0.786,862100,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1998,62357,1.00,62357,1.00,62357,1.00,62357,58822,0.322,155972,85680,0.469,182829,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,1999,128989,1.00,128989,1.00,128989,1.00,128989,40770,0.221,173351,51482,0.280,184064,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2000,130236,1.00,130236,1.00,130236,1.00,130236,470158,0.672,667545,502126,0.718,699513,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2001,99116,1.00,99116,1.00,99116,1.00,99116,180546,0.565,294930,205046,0.642,319431,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2002,95249,1.00,95249,1.00,95249,1.00,95249,91136,0.474,186385,97138,0.505,192387,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2003,147068,1.00,147068,1.00,147068,1.00,147068,96855,0.288,314861,118779,0.353,336786,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2004,102160,1.00,102160,1.00,102160,1.00,102160,48425,0.295,150585,61751,0.377,163911,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2005,128931,1.00,128931,1.00,128931,1.00,128931,38478,0.201,167409,62920,0.328,191851,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2006,174654,1.00,174654,1.00,174654,1.00,174654,254720,0.473,513389,279643,0.519,538313,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2007,170675,1.00,170675,1.00,170675,1.00,170675,124471,0.286,350999,208308,0.479,434836,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2008,139316,1.00,139316,1.00,139316,1.00,139316,290790,0.582,488577,302138,0.604,499925,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2009,130986,1.00,130986,1.00,130986,1.00,130986,39607,0.206,180122,51431,0.268,191946,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2010,119148,1.00,119148,1.00,119148,1.00,119148,51096,0.265,184790,59338,0.307,193033,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2011,151768,1.00,151768,1.00,151768,1.00,151768,100361,0.340,275843,119979,0.406,295462,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2012,110012,1.00,110012,1.00,110012,1.00,110012,327964,0.613,518476,344441,0.644,534952,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2013,30151,1.00,30151,1.00,30151,1.00,30151,6277,0.166,36428,7693,0.203,37844,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2014,78550,1.00,78550,1.00,78550,1.00,78550,104997,0.298,310835,146303,0.415,352141,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2015,66027,1.00,66027,1.00,66027,1.00,66027,22692,0.140,142302,42244,0.261,161854,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2016,69563,1.00,69563,1.00,69563,1.00,69563,31175,0.255,100738,52559,0.430,122122,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2017,92963,1.00,92963,1.00,92963,1.00,92963,12320,0.080,144980,21214,0.138,153874,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2018,114367,1.00,114367,1.00,114367,1.00,114367,38785,0.144,256613,50933,0.190,268761,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2019,73402,1.00,73402,1.00,73402,1.00,73402,12580,0.122,85981,29817,0.289,103219,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2020,93619,1.00,93619,1.00,93619,1.00,93619,32497,0.117,253567,57177,0.205,278247,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2021,91597,1.00,91597,1.00,91597,1.00,91597,25760,0.090,208961,103873,0.362,287074,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2022,92410,1.00,92410,1.00,92410,1.00,92410,126269,0.197,583887,181767,0.284,639386,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-P,SX,Babine-Pinkut,2023,93060,1.00,93060,1.00,93060,1.00,93060,55242,0.174,286986,85542,0.270,317287,5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-05,SX,Kitwancool,1954,,,,,,,,,,,,,,,,,,,,04
SX_L-21-05,SX,Kitwancool,1955,,,,,,,,,,,,,,,,,,,,04
SX_L-21-05,SX,Kitwancool,1956,,,,,,,,,,,,,,,,,,,,04
SX_L-21-05,SX,Kitwancool,1957,,,,,,,,,,,,,,,,,,,,04
SX_L-21-05,SX,Kitwancool,1958,,,,,,,,,,,,,,,,,,,,04
SX_L-21-05,SX,Kitwancool,1959,,,,,,,,,,,,,,,,,,,,04
SX_L-21-05,SX,Kitwancool,1960,400,1.00,400,1.00,400,2.00,800,676,0.402,1476,879,0.524,1679,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1961,200,1.00,200,1.00,200,2.00,400,378,0.477,778,392,0.495,792,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1962,200,1.00,200,1.00,200,2.00,400,412,0.473,812,471,0.541,871,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1963,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1964,200,1.00,200,1.00,200,2.00,400,377,0.450,777,438,0.523,838,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1965,400,1.00,400,1.00,400,2.00,800,471,0.327,1271,640,0.444,1440,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1966,200,1.00,200,1.00,200,2.00,400,606,0.582,1006,642,0.616,1042,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1967,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1968,200,1.00,200,1.00,200,2.00,400,558,0.559,958,597,0.599,997,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1969,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1970,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1971,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1972,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1973,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1974,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1975,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1976,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1977,25,1.00,25,1.00,25,2.00,50,58,0.504,108,66,0.568,116,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1978,75,1.00,75,1.00,75,2.00,150,187,0.509,337,216,0.590,366,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1979,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1980,100,1.00,100,1.00,100,2.00,200,199,0.417,399,278,0.582,478,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1981,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1982,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1983,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1984,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1985,2200,1.00,2200,1.00,2200,2.00,4400,4166,0.437,8566,5130,0.538,9530,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1986,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1987,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1988,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1989,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1990,500,1.00,500,1.00,500,2.00,1000,899,0.376,1899,1388,0.581,2388,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1991,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1992,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1993,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1994,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1995,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1996,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1997,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1998,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,1999,,,,,,,,,,,,,,,,,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,2000,231,1.00,231,1.00,231,1.00,231,221,0.451,452,258,0.528,489,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,2001,221,1.00,221,1.00,221,1.00,221,151,0.358,372,200,0.475,421,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,2002,978,1.00,978,1.00,978,1.00,978,748,0.417,1726,816,0.455,1794,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,2003,3377,1.00,3377,1.00,3377,1.00,3377,1155,0.228,4532,1695,0.334,5072,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,2004,1317,1.00,1317,1.00,1317,1.00,1317,471,0.227,1788,756,0.365,2073,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,2005,937,1.00,937,1.00,937,1.00,937,117,0.092,1054,333,0.262,1270,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,2006,5139,1.00,5139,1.00,5139,1.00,5139,2486,0.306,7625,2997,0.368,8136,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,2007,245,1.00,245,1.00,245,1.00,245,108,0.211,353,268,0.523,513,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,2008,1200,1.00,1200,1.00,1200,1.00,1200,767,0.371,1967,864,0.419,2064,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,2009,3047,1.00,3047,1.00,3047,1.00,3047,328,0.087,3375,728,0.193,3775,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,2010,20804,1.00,20804,1.00,20804,1.00,20804,3522,0.134,24326,5390,0.206,26194,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
SX_L-21-05,SX,Kitwancool,2011,2366,1.00,2366,1.00,2366,1.00,2366,945,0.259,3311,1289,0.353,3655,5.00,5.00,5.00,Kitwanga,[LOOKUP CU],Sockeye Model,04
